ID du problème,Description,État,Gravité,Estimation en points (story point),Chemin d’accès du projet,Genre d’emplacement,Chemin,Ligne,Colonne,ID d‘incident,Lien d'aide,Nom de l'assembly,Version de l'assembly,Clé publique d’assemblée,Extrait
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,202,12,M:System.Windows.Controls.TextBox.Clear,,,,,dAuthorTXT.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,201,12,T:System.Windows.Controls.TextBox,,,,,dUrlTXT.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,201,12,M:System.Windows.Controls.TextBox.Clear,,,,,dUrlTXT.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,192,8,T:System.Windows.RoutedEventArgs,,,,,"private void UnselectBtn_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,194,12,T:System.Windows.Controls.ListView,,,,,comicsURLsList.SelectedIndex = -1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,194,12,P:System.Windows.Controls.Primitives.Selector.SelectedIndex,,,,,comicsURLsList.SelectedIndex = -1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,176,8,T:System.Windows.DataObjectPastingEventArgs,,,,,"private void PagesTXT_Pasting(object sender, DataObjectPastingEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,188,16,M:System.Windows.DataObjectEventArgs.CancelCommand,,,,,e.CancelCommand();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,183,20,M:System.Windows.DataObjectEventArgs.CancelCommand,,,,,e.CancelCommand();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,180,16,T:System.Windows.IDataObject,,,,,string text = e.DataObject.GetData(typeof(string)) as string ?? string.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,180,16,P:System.Windows.DataObjectPastingEventArgs.DataObject,,,,,string text = e.DataObject.GetData(typeof(string)) as string ?? string.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,180,16,M:System.Windows.IDataObject.GetData(System.Type),,,,,string text = e.DataObject.GetData(typeof(string)) as string ?? string.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,178,12,T:System.Windows.IDataObject,,,,,if (e.DataObject.GetDataPresent(typeof(string)))              {                  string text = e.DataObject.GetData(typeof(string)) as string ?? string.Empty;                  if (!RegexUtility.NumberRegex().IsMatch(text))                  {                      e.CancelCommand();                  }              }              else              {                  e.CancelCommand();              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,178,12,P:System.Windows.DataObjectPastingEventArgs.DataObject,,,,,if (e.DataObject.GetDataPresent(typeof(string)))              {                  string text = e.DataObject.GetData(typeof(string)) as string ?? string.Empty;                  if (!RegexUtility.NumberRegex().IsMatch(text))                  {                      e.CancelCommand();                  }              }              else              {                  e.CancelCommand();              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,178,12,M:System.Windows.IDataObject.GetDataPresent(System.Type),,,,,if (e.DataObject.GetDataPresent(typeof(string)))              {                  string text = e.DataObject.GetData(typeof(string)) as string ?? string.Empty;                  if (!RegexUtility.NumberRegex().IsMatch(text))                  {                      e.CancelCommand();                  }              }              else              {                  e.CancelCommand();              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,171,8,T:System.Windows.Input.TextCompositionEventArgs,,,,,"private void PagesTXT_PreviewTextInput(object sender, System.Windows.Input.TextCompositionEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,173,12,P:System.Windows.Input.TextCompositionEventArgs.Text,,,,,e.Handled = !RegexUtility.NumberRegex().IsMatch(e.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,173,12,P:System.Windows.RoutedEventArgs.Handled,,,,,e.Handled = !RegexUtility.NumberRegex().IsMatch(e.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,144,8,T:System.Windows.RoutedEventArgs,,,,,"private void UpdateBtn_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,166,16,T:System.Windows.Controls.ListView,,,,,comicsURLsList.SelectedIndex = -1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,166,16,P:System.Windows.Controls.Primitives.Selector.SelectedIndex,,,,,comicsURLsList.SelectedIndex = -1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,162,16,T:System.Windows.Controls.ComboBox,,,,,"if (Enum.TryParse<Priority>(priorityCombo.Text, out Priority priority))                      comic.Priority = priority;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,162,16,P:System.Windows.Controls.ComboBox.Text,,,,,"if (Enum.TryParse<Priority>(priorityCombo.Text, out Priority priority))                      comic.Priority = priority;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,161,16,T:System.Windows.Controls.CheckBox,,,,,comic.Enabled = enabledCB.IsChecked ?? false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,161,16,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,comic.Enabled = enabledCB.IsChecked ?? false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,157,16,T:System.Windows.Controls.TextBox,,,,,"if (int.TryParse(pagesTXT.Text, out int pages))                  {                      comic.NumberPages = pages;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,157,16,P:System.Windows.Controls.TextBox.Text,,,,,"if (int.TryParse(pagesTXT.Text, out int pages))                  {                      comic.NumberPages = pages;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,156,16,T:System.Windows.Controls.TextBox,,,,,comic.Host = hostTXT.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,156,16,P:System.Windows.Controls.TextBox.Text,,,,,comic.Host = hostTXT.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,155,16,T:System.Windows.Controls.TextBox,,,,,comic.Path = pathTXT.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,155,16,P:System.Windows.Controls.TextBox.Text,,,,,comic.Path = pathTXT.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,154,16,T:System.Windows.Controls.TextBox,,,,,comic.PackageName = pkgNameTXT.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,154,16,P:System.Windows.Controls.TextBox.Text,,,,,comic.PackageName = pkgNameTXT.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,153,16,T:System.Windows.Controls.TextBox,,,,,comic.Filename = filenameTXT.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,153,16,P:System.Windows.Controls.TextBox.Text,,,,,comic.Filename = filenameTXT.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,152,16,T:System.Windows.Controls.TextBox,,,,,comic.Author = dAuthorTXT.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,152,16,P:System.Windows.Controls.TextBox.Text,,,,,comic.Author = dAuthorTXT.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,151,16,T:System.Windows.Controls.TextBox,,,,,comic.URL = new(dUrlTXT.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,151,16,P:System.Windows.Controls.TextBox.Text,,,,,comic.URL = new(dUrlTXT.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,149,16,T:System.Windows.Controls.TextBox,,,,,hostTXT.Text = hostMatch.Success ? hostMatch.Value : string.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,149,16,P:System.Windows.Controls.TextBox.Text,,,,,hostTXT.Text = hostMatch.Success ? hostMatch.Value : string.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,148,16,T:System.Windows.Controls.TextBox,,,,,Match hostMatch = RegexUtility.HostRegex().Match(dUrlTXT.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,148,16,P:System.Windows.Controls.TextBox.Text,,,,,Match hostMatch = RegexUtility.HostRegex().Match(dUrlTXT.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,146,12,T:System.Windows.Controls.ListView,,,,,"if (comicsURLsList.SelectedItem is Comic comic)              {                  Match hostMatch = RegexUtility.HostRegex().Match(dUrlTXT.Text);                  hostTXT.Text = hostMatch.Success ? hostMatch.Value : string.Empty;                    comic.URL = new(dUrlTXT.Text);                  comic.Author = dAuthorTXT.Text;                  comic.Filename = filenameTXT.Text;                  comic.PackageName = pkgNameTXT.Text;                  comic.Path = pathTXT.Text;                  comic.Host = hostTXT.Text;                  if (int.TryParse(pagesTXT.Text, out int pages))                  {                      comic.NumberPages = pages;                  }                  comic.Enabled = enabledCB.IsChecked ?? false;                  if (Enum.TryParse<Priority>(priorityCombo.Text, out Priority priority))                      comic.Priority = priority;                    Clear();                  comicsURLsList.SelectedIndex = -1;                  WriteBackup();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,146,12,P:System.Windows.Controls.Primitives.Selector.SelectedItem,,,,,"if (comicsURLsList.SelectedItem is Comic comic)              {                  Match hostMatch = RegexUtility.HostRegex().Match(dUrlTXT.Text);                  hostTXT.Text = hostMatch.Success ? hostMatch.Value : string.Empty;                    comic.URL = new(dUrlTXT.Text);                  comic.Author = dAuthorTXT.Text;                  comic.Filename = filenameTXT.Text;                  comic.PackageName = pkgNameTXT.Text;                  comic.Path = pathTXT.Text;                  comic.Host = hostTXT.Text;                  if (int.TryParse(pagesTXT.Text, out int pages))                  {                      comic.NumberPages = pages;                  }                  comic.Enabled = enabledCB.IsChecked ?? false;                  if (Enum.TryParse<Priority>(priorityCombo.Text, out Priority priority))                      comic.Priority = priority;                    Clear();                  comicsURLsList.SelectedIndex = -1;                  WriteBackup();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,133,8,T:System.Windows.RoutedEventArgs,,,,,"public void SynchroClick(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,140,12,M:System.Windows.Window.ShowDialog,,,,,syncWindow.ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,135,12,T:System.Windows.Window,,,,,SyncWindow syncWindow = new(TaskUtility.GetSyncTask)              {                  Owner = this              };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,135,12,P:System.Windows.Window.Owner,,,,,SyncWindow syncWindow = new(TaskUtility.GetSyncTask)              {                  Owner = this              };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,125,8,T:System.Windows.RoutedEventArgs,,,,,"private void ClearBackup(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,116,8,T:System.Windows.RoutedEventArgs,,,,,"private void GenerateBTN_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,106,8,T:System.Windows.RoutedEventArgs,,,,,"private void RemoveBtn_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,108,12,T:System.Windows.Controls.ListView,,,,,if (comicsURLsList.SelectedItem is Comic comic)              {                  ComicUtility.comics.Remove(comic);                  Clear();                  WriteBackup();              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,108,12,P:System.Windows.Controls.Primitives.Selector.SelectedItem,,,,,if (comicsURLsList.SelectedItem is Comic comic)              {                  ComicUtility.comics.Remove(comic);                  Clear();                  WriteBackup();              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,102,12,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(""Download file generated successfully!"", ""Success"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,102,12,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(""Download file generated successfully!"", ""Success"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,102,12,F:System.Windows.MessageBoxImage.Information,,,,,"MessageBox.Show(""Download file generated successfully!"", ""Success"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,102,12,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(""Download file generated successfully!"", ""Success"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,102,12,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(""Download file generated successfully!"", ""Success"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,102,12,F:System.Windows.MessageBoxButton.OK,,,,,"MessageBox.Show(""Download file generated successfully!"", ""Success"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,102,12,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""Download file generated successfully!"", ""Success"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,102,12,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""Download file generated successfully!"", ""Success"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,102,12,"M:System.Windows.MessageBox.Show(System.String,System.String,System.Windows.MessageBoxButton,System.Windows.MessageBoxImage)",,,,,"MessageBox.Show(""Download file generated successfully!"", ""Success"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,67,8,T:System.Windows.Controls.SelectionChangedEventArgs,,,,,"private void ComicsURLsList_SelectionChanged(object sender, SelectionChangedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,81,16,T:System.Windows.Application,,,,,ImportWindows? importWindow = Application.Current.Windows.OfType<ImportWindows>().FirstOrDefault();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,81,16,T:System.Windows.Application,,,,,ImportWindows? importWindow = Application.Current.Windows.OfType<ImportWindows>().FirstOrDefault();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,81,16,P:System.Windows.Application.Current,,,,,ImportWindows? importWindow = Application.Current.Windows.OfType<ImportWindows>().FirstOrDefault();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,81,16,T:System.Windows.WindowCollection,,,,,ImportWindows? importWindow = Application.Current.Windows.OfType<ImportWindows>().FirstOrDefault();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,81,16,P:System.Windows.Application.Windows,,,,,ImportWindows? importWindow = Application.Current.Windows.OfType<ImportWindows>().FirstOrDefault();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,79,16,T:System.Windows.Controls.ComboBox,,,,,priorityCombo.Text = comic.Priority.ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,79,16,P:System.Windows.Controls.ComboBox.Text,,,,,priorityCombo.Text = comic.Priority.ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,78,16,T:System.Windows.Controls.CheckBox,,,,,enabledCB.IsChecked = comic.Enabled;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,78,16,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,enabledCB.IsChecked = comic.Enabled;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,77,16,T:System.Windows.Controls.TextBox,,,,,pathTXT.Text = comic.Path;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,77,16,P:System.Windows.Controls.TextBox.Text,,,,,pathTXT.Text = comic.Path;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,76,16,T:System.Windows.Controls.TextBox,,,,,hostTXT.Text = comic.Host;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,76,16,P:System.Windows.Controls.TextBox.Text,,,,,hostTXT.Text = comic.Host;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,75,16,T:System.Windows.Controls.TextBox,,,,,pagesTXT.Text = comic.NumberPages.ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,75,16,P:System.Windows.Controls.TextBox.Text,,,,,pagesTXT.Text = comic.NumberPages.ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,74,16,T:System.Windows.Controls.TextBox,,,,,pkgNameTXT.Text = comic.PackageName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,74,16,P:System.Windows.Controls.TextBox.Text,,,,,pkgNameTXT.Text = comic.PackageName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,73,16,T:System.Windows.Controls.TextBox,,,,,filenameTXT.Text = comic.Filename;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,73,16,P:System.Windows.Controls.TextBox.Text,,,,,filenameTXT.Text = comic.Filename;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,72,16,T:System.Windows.Controls.TextBox,,,,,dAuthorTXT.Text = comic.Author;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,72,16,P:System.Windows.Controls.TextBox.Text,,,,,dAuthorTXT.Text = comic.Author;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,71,16,T:System.Windows.Controls.TextBox,,,,,dUrlTXT.Text = comic.URL;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,71,16,P:System.Windows.Controls.TextBox.Text,,,,,dUrlTXT.Text = comic.URL;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,69,12,T:System.Windows.Controls.ListView,,,,,if (comicsURLsList.SelectedItem is Comic comic)              {                  dUrlTXT.Text = comic.URL;                  dAuthorTXT.Text = comic.Author;                  filenameTXT.Text = comic.Filename;                  pkgNameTXT.Text = comic.PackageName;                  pagesTXT.Text = comic.NumberPages.ToString();                  hostTXT.Text = comic.Host;                  pathTXT.Text = comic.Path;                  enabledCB.IsChecked = comic.Enabled;                  priorityCombo.Text = comic.Priority.ToString();                    ImportWindows? importWindow = Application.Current.Windows.OfType<ImportWindows>().FirstOrDefault();                    importWindow?.Navigate(comic.BaseURL);              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,69,12,P:System.Windows.Controls.Primitives.Selector.SelectedItem,,,,,if (comicsURLsList.SelectedItem is Comic comic)              {                  dUrlTXT.Text = comic.URL;                  dAuthorTXT.Text = comic.Author;                  filenameTXT.Text = comic.Filename;                  pkgNameTXT.Text = comic.PackageName;                  pagesTXT.Text = comic.NumberPages.ToString();                  hostTXT.Text = comic.Host;                  pathTXT.Text = comic.Path;                  enabledCB.IsChecked = comic.Enabled;                  priorityCombo.Text = comic.Priority.ToString();                    ImportWindows? importWindow = Application.Current.Windows.OfType<ImportWindows>().FirstOrDefault();                    importWindow?.Navigate(comic.BaseURL);              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,64,12,T:System.Windows.Controls.TextBox,,,,,comicNameTXT.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,64,12,M:System.Windows.Controls.TextBox.Clear,,,,,comicNameTXT.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,63,12,T:System.Windows.Controls.TextBox,,,,,authorTXT.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,63,12,M:System.Windows.Controls.TextBox.Clear,,,,,authorTXT.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,62,12,T:System.Windows.Controls.TextBox,,,,,urlTXT.Clear();
